InventoryItem(productName=TrailTracker GPS Device, quantity=6, arrivalDate=2025-04-16, manufacturer=Trailblazer Outfitters, category=fishing supplies)
InventoryItem(productName=NatureSeeker Binoculars, quantity=135, arrivalDate=2024-05-04, manufacturer=Outdoor Pursuits Co., category=skiing)
InventoryItem(productName=NatureSeeker Binoculars, quantity=761, arrivalDate=2025-05-15, manufacturer=Alpine Adventure Co., category=skiing)
InventoryItem(productName=NatureSeeker Binoculars, quantity=222, arrivalDate=2025-08-20, manufacturer=Outdoor Pursuits Co., category=skiing)
InventoryItem(productName=AdventurePro Backpack, quantity=692, arrivalDate=2024-07-09, manufacturer=Nature's Best Gear, category=mountain biking)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=263, arrivalDate=2024-08-17, manufacturer=Adventure Gear Co., category=fishing supplies)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=389, arrivalDate=2024-02-11, manufacturer=Explorer's Edge Equipment, category=backpacking)
InventoryItem(productName=CampfirePro Cooking Set, quantity=715, arrivalDate=2025-04-09, manufacturer=Wilderness Wares, category=climbing)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=914, arrivalDate=2025-01-15, manufacturer=Backcountry Essentials, category=mountain biking)
InventoryItem(productName=CampfirePro Cooking Set, quantity=573, arrivalDate=2024-08-24, manufacturer=Nature's Edge Equipment, category=backpacking)
InventoryItem(productName=AdventurePro Backpack, quantity=674, arrivalDate=2025-04-18, manufacturer=Adventure Gear Co., category=skiing)
InventoryItem(productName=NatureSeeker Binoculars, quantity=947, arrivalDate=2025-03-31, manufacturer=Outdoor Provisions Ltd., category=backpacking)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=685, arrivalDate=2025-08-11, manufacturer=Alpine Adventure Co., category=hiking equipment)
InventoryItem(productName=TrailTracker GPS Device, quantity=19, arrivalDate=2024-05-25, manufacturer=Outdoor Provisions Ltd., category=backpacking)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=761, arrivalDate=2025-08-21, manufacturer=Adventure Seekers Gear, category=skiing)
InventoryItem(productName=HikePro Trekking Poles, quantity=830, arrivalDate=2025-01-25, manufacturer=Trailblazer Supplies, category=backpacking)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=783, arrivalDate=2024-11-19, manufacturer=Outdoor Discovery Co., category=hiking equipment)
InventoryItem(productName=HikePro Trekking Poles, quantity=706, arrivalDate=2025-04-28, manufacturer=Trailblazer Outfitters, category=mountain biking)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=801, arrivalDate=2024-07-28, manufacturer=Pioneer Gearworks, category=mountain biking)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=633, arrivalDate=2025-09-23, manufacturer=Trailblazer Supplies, category=skiing)
InventoryItem(productName=CampfirePro Cooking Set, quantity=156, arrivalDate=2024-01-24, manufacturer=Backcountry Essentials, category=hiking equipment)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=818, arrivalDate=2025-02-24, manufacturer=Summit Supplies, category=skiing)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=222, arrivalDate=2025-09-21, manufacturer=Alpine Adventure Co., category=hiking equipment)
InventoryItem(productName=OutdoorGear Hammock, quantity=421, arrivalDate=2024-08-23, manufacturer=Trailblazer Supplies, category=mountain biking)
InventoryItem(productName=AdventurePro Backpack, quantity=49, arrivalDate=2025-04-24, manufacturer=Nature's Best Gear, category=climbing)
InventoryItem(productName=TrailTracker GPS Device, quantity=936, arrivalDate=2024-01-22, manufacturer=Nature's Trail Gear, category=hiking equipment)
InventoryItem(productName=CampfirePro Cooking Set, quantity=746, arrivalDate=2024-06-29, manufacturer=Backcountry Essentials, category=hiking equipment)
InventoryItem(productName=AdventurePro Backpack, quantity=244, arrivalDate=2025-03-07, manufacturer=Trailblazer Gear, category=fishing supplies)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=419, arrivalDate=2024-05-16, manufacturer=Trailblazer Gear, category=hiking equipment)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=393, arrivalDate=2025-05-18, manufacturer=Outdoor Provisions Ltd., category=climbing)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=880, arrivalDate=2024-01-06, manufacturer=Wildland Gear, category=hiking equipment)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=873, arrivalDate=2025-07-31, manufacturer=Outdoor Discovery Co., category=skiing)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=958, arrivalDate=2025-05-18, manufacturer=Nature's Edge Equipment, category=fishing supplies)
InventoryItem(productName=TrailTracker GPS Device, quantity=517, arrivalDate=2025-02-28, manufacturer=Adventure Gear Co., category=camping gear)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=963, arrivalDate=2025-01-28, manufacturer=Pioneer Gearworks, category=camping gear)
InventoryItem(productName=CampfirePro Cooking Set, quantity=708, arrivalDate=2025-05-08, manufacturer=Explorers Equipment, category=mountain biking)
InventoryItem(productName=NatureSeeker Binoculars, quantity=112, arrivalDate=2024-06-13, manufacturer=Backcountry Essentials, category=skiing)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=466, arrivalDate=2024-05-12, manufacturer=Explorers Equipment, category=skiing)
InventoryItem(productName=TrailTracker GPS Device, quantity=198, arrivalDate=2025-05-14, manufacturer=Backcountry Bound, category=climbing)
InventoryItem(productName=AdventurePro Backpack, quantity=286, arrivalDate=2025-07-23, manufacturer=Trailblazer Outfitters, category=skiing)
InventoryItem(productName=NatureSeeker Binoculars, quantity=421, arrivalDate=2024-04-30, manufacturer=Nature's Edge Equipment, category=mountain biking)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=930, arrivalDate=2024-10-11, manufacturer=Explorer's Edge Equipment, category=hiking equipment)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=647, arrivalDate=2025-01-26, manufacturer=Explorers Equipment, category=skiing)
InventoryItem(productName=OutdoorGear Hammock, quantity=524, arrivalDate=2024-09-15, manufacturer=Trailblazer Gear, category=mountain biking)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=241, arrivalDate=2024-01-03, manufacturer=Wilderness Outfitters, category=backpacking)
InventoryItem(productName=NatureSeeker Binoculars, quantity=294, arrivalDate=2025-06-17, manufacturer=Nature's Edge Equipment, category=climbing)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=504, arrivalDate=2024-06-04, manufacturer=Summit Supplies, category=mountain biking)
InventoryItem(productName=OutdoorGear Hammock, quantity=552, arrivalDate=2024-07-19, manufacturer=Peak Performance Gear, category=skiing)
InventoryItem(productName=NatureSeeker Binoculars, quantity=972, arrivalDate=2025-01-01, manufacturer=Expedition Outfitters, category=mountain biking)
InventoryItem(productName=TrailTracker GPS Device, quantity=772, arrivalDate=2024-09-26, manufacturer=Summit Supplies, category=hiking equipment)
InventoryItem(productName=OutdoorGear Hammock, quantity=63, arrivalDate=2024-10-02, manufacturer=Wilderness Wares, category=fishing supplies)
InventoryItem(productName=AdventurePro Backpack, quantity=768, arrivalDate=2024-01-22, manufacturer=Trailblazer Gear, category=skiing)
InventoryItem(productName=OutdoorGear Hammock, quantity=657, arrivalDate=2024-05-11, manufacturer=Peak Performance Gear, category=mountain biking)
InventoryItem(productName=OutdoorGear Hammock, quantity=809, arrivalDate=2025-08-29, manufacturer=Pioneer Gearworks, category=camping gear)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=164, arrivalDate=2025-06-14, manufacturer=Adventure Seekers Gear, category=skiing)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=685, arrivalDate=2024-03-22, manufacturer=Explorers Equipment, category=skiing)
InventoryItem(productName=OutdoorGear Hammock, quantity=549, arrivalDate=2025-07-29, manufacturer=Adventure Gear Co., category=climbing)
InventoryItem(productName=TrailTracker GPS Device, quantity=206, arrivalDate=2024-06-10, manufacturer=Outdoor Provisions Ltd., category=skiing)
InventoryItem(productName=AdventurePro Backpack, quantity=346, arrivalDate=2024-07-13, manufacturer=Alpine Adventure Co., category=skiing)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=156, arrivalDate=2024-03-22, manufacturer=Outdoor Provisions Ltd., category=fishing supplies)
InventoryItem(productName=CampfirePro Cooking Set, quantity=687, arrivalDate=2024-01-17, manufacturer=Nature's Best Gear, category=fishing supplies)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=252, arrivalDate=2024-05-09, manufacturer=Summit Supplies, category=camping gear)
InventoryItem(productName=NatureSeeker Binoculars, quantity=517, arrivalDate=2025-07-08, manufacturer=Nature's Best Gear, category=climbing)
InventoryItem(productName=OutdoorGear Hammock, quantity=879, arrivalDate=2025-01-24, manufacturer=Outdoor Gear Emporium, category=climbing)
InventoryItem(productName=OutdoorGear Hammock, quantity=169, arrivalDate=2025-06-03, manufacturer=Expedition Outfitters, category=skiing)
InventoryItem(productName=TrailTracker GPS Device, quantity=846, arrivalDate=2024-12-16, manufacturer=Adventure Seekers Gear, category=climbing)
InventoryItem(productName=HikePro Trekking Poles, quantity=14, arrivalDate=2025-09-22, manufacturer=Backcountry Essentials, category=camping gear)
InventoryItem(productName=AdventurePro Backpack, quantity=664, arrivalDate=2024-03-24, manufacturer=Trailblazer Gear, category=fishing supplies)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=518, arrivalDate=2025-08-11, manufacturer=Peak Performance Gear, category=hiking equipment)
InventoryItem(productName=HikePro Trekking Poles, quantity=622, arrivalDate=2025-08-29, manufacturer=Alpine Adventure Co., category=skiing)
InventoryItem(productName=CampfirePro Cooking Set, quantity=634, arrivalDate=2024-05-23, manufacturer=Explorers Equipment, category=fishing supplies)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=348, arrivalDate=2024-07-11, manufacturer=Outdoor Provisions Ltd., category=fishing supplies)
InventoryItem(productName=OutdoorGear Hammock, quantity=185, arrivalDate=2024-07-11, manufacturer=Trailblazer Outfitters, category=mountain biking)
InventoryItem(productName=AdventurePro Backpack, quantity=760, arrivalDate=2024-05-14, manufacturer=Trailblazer Supplies, category=hiking equipment)
InventoryItem(productName=NatureSeeker Binoculars, quantity=849, arrivalDate=2025-02-04, manufacturer=Summit Supplies, category=mountain biking)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=622, arrivalDate=2025-01-31, manufacturer=Backcountry Essentials, category=climbing)
InventoryItem(productName=TrailTracker GPS Device, quantity=111, arrivalDate=2025-08-19, manufacturer=Trailblazer Supplies, category=backpacking)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=705, arrivalDate=2024-08-01, manufacturer=Outdoor Pursuits Co., category=skiing)
InventoryItem(productName=TrailTracker GPS Device, quantity=228, arrivalDate=2024-10-13, manufacturer=Summit Seekers, category=climbing)
InventoryItem(productName=TrailTracker GPS Device, quantity=108, arrivalDate=2024-11-03, manufacturer=Nature's Edge Equipment, category=backpacking)
InventoryItem(productName=CampfirePro Cooking Set, quantity=657, arrivalDate=2025-06-15, manufacturer=Outdoor Provisions Ltd., category=fishing supplies)
InventoryItem(productName=TrailTracker GPS Device, quantity=672, arrivalDate=2025-09-27, manufacturer=Outdoor Provisions Ltd., category=hiking equipment)
InventoryItem(productName=CampfirePro Cooking Set, quantity=294, arrivalDate=2025-01-19, manufacturer=Wildland Gear, category=mountain biking)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=529, arrivalDate=2024-01-11, manufacturer=Wildland Gear, category=hiking equipment)
InventoryItem(productName=TrailTracker GPS Device, quantity=782, arrivalDate=2025-04-08, manufacturer=Trailblazer Supplies, category=backpacking)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=513, arrivalDate=2024-03-17, manufacturer=Pioneer Gearworks, category=hiking equipment)
InventoryItem(productName=OutdoorGear Hammock, quantity=793, arrivalDate=2024-06-16, manufacturer=Backcountry Bound, category=mountain biking)
InventoryItem(productName=NatureSeeker Binoculars, quantity=437, arrivalDate=2025-07-01, manufacturer=Trailblazer Gear, category=fishing supplies)
InventoryItem(productName=NatureSeeker Binoculars, quantity=342, arrivalDate=2025-05-17, manufacturer=Pioneer Gearworks, category=camping gear)
InventoryItem(productName=TrailTracker GPS Device, quantity=899, arrivalDate=2025-03-29, manufacturer=Summit Supplies, category=backpacking)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=872, arrivalDate=2024-05-23, manufacturer=Wildland Gear, category=backpacking)
InventoryItem(productName=OutdoorMaster Camping Stove, quantity=164, arrivalDate=2024-08-10, manufacturer=Outdoor Pursuits Co., category=climbing)
InventoryItem(productName=HikePro Trekking Poles, quantity=591, arrivalDate=2025-03-29, manufacturer=Trailblazer Gear, category=fishing supplies)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=259, arrivalDate=2024-01-06, manufacturer=Adventure Gear Co., category=backpacking)
InventoryItem(productName=TrailBlazer Camping Tent, quantity=665, arrivalDate=2025-06-11, manufacturer=Outdoor Provisions Ltd., category=climbing)
InventoryItem(productName=TrailTracker GPS Device, quantity=692, arrivalDate=2025-08-30, manufacturer=Trailblazer Supplies, category=camping gear)
InventoryItem(productName=WildernessSurvivor Survival Kit, quantity=313, arrivalDate=2024-09-18, manufacturer=Alpine Adventure Co., category=mountain biking)
InventoryItem(productName=CampfirePro Cooking Set, quantity=698, arrivalDate=2025-04-23, manufacturer=Wilderness Wares, category=mountain biking)
InventoryItem(productName=AdventurePro Backpack, quantity=339, arrivalDate=2024-10-25, manufacturer=Adventure Gear Co., category=backpacking)
InventoryItem(productName=ExplorerX Hiking Boots, quantity=523, arrivalDate=2024-06-21, manufacturer=Adventure Gear Co., category=backpacking)
InventoryItem(productName=NatureSeeker Binoculars, quantity=352, arrivalDate=2025-04-04, manufacturer=Trailblazer Outfitters, category=climbing)
InventoryItem(productName=OutdoorGear Hammock, quantity=126, arrivalDate=2024-03-20, manufacturer=Outdoor Discovery Co., category=skiing)
InventoryItem(productName=OutdoorGear Hammock, quantity=968, arrivalDate=2025-09-28, manufacturer=Summit Seekers, category=fishing supplies)
InventoryItem(productName=CampfirePro Cooking Set, quantity=572, arrivalDate=2025-09-18, manufacturer=Pioneer Gearworks, category=backpacking)
InventoryItem(productName=CampfirePro Cooking Set, quantity=113, arrivalDate=2024-02-22, manufacturer=Outdoor Discovery Co., category=hiking equipment)
